year,position,contains_dept_like_keyword
2017,"Manager, Counselling Services",0
2017,"Dean, Environment",0
2017,Lecturer,0
2017,Associate Professor,0
2017,Lecturer,0
2017,Professor,0
2017,Professor,0
2017,"Director, Communications &amp; Marketing",0
2017,Lecturer,0
2017,Associate Professor,0
2017,University Secretary &amp; General Counsel,0
2017,Professor,0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Assistant Professor,0
2017,Professor,0
2017,"Director, Operations",0
2017,Information Systems Specialist,0
2017,Technology Transfer Officer,0
2017,"Director, Information Technology",0
2017,Assistant Professor,0
2017,"Executive Director, Plant Operations",0
2017,Lecturer,0
2017,University Medical Director,0
2017,Design Engineer,0
2017,Lecturer,0
2017,"Manager, Student Information Systems",0
2017,Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Lecturer,0
2017,"Legal Counsel, Research Services",0
2017,"Vice-President, University Relations",0
2017,Associate Professor,0
2017,Associate Professor,0
2017,"Director, Advancement, Faculty of Arts",1
2017,Research Associate,0
2017,"Director, Institutional Research",0
2017,Lecturer,0
2017,Assistant Professor,0
2017,Associate Professor,0
2017,Assistant Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Associate Professor,0
2017,"Associate Professor, Conrad Grebel University College",0
2017,Assistant Professor,0
2017,Professor,0
2017,Assistant Professor,0
2017,Associate Professor,0
2017,Lecturer,0
2017,"Associate Director, Systems",0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Lecturer,0
2017,Professor,0
2017,Professor,0
2017,"Director, Information &amp; Integration Management",0
2017,Professor,0
2017,Professor,0
2017,"Associate Registrar, Records &amp; Systems",0
2017,Assistant Professor,0
2017,Lecturer,0
2017,"Associate Professor, Conrad Grebel University College",0
2017,Assistant Professor,0
2017,Professor,0
2017,Men's Football Coach,0
2017,Professor,0
2017,Associate Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,"Associate Director, Counselling Services",0
2017,"Director, Police Services",0
2017,Associate Professor,0
2017,Lecturer,0
2017,Lecturer,0
2017,Associate Professor,0
2017,Assistant Professor,0
2017,Lecturer,0
2017,Assistant Professor,0
2017,Lecturer,0
2017,Professor,0
2017,Professor,0
2017,Assistant Professor,0
2017,"Associate Professor, Renison University College",0
2017,Associate Professor,0
2017,Professor,0
2017,Professor,0
2017,Professor,0
2017,"Managing Director, Water Institute",1
2017,Associate Professor,0
2017,Assistant Professor,0
2017,Lecturer,0
2017,Associate Professor,0
2017,Professor,0
2017,Project Scientist,0
2017,Associate Professor,0
2017,Professor,0
2017,"Manager, Technology Integrated Services",0
2017,Associate Professor,0
2017,Professor,0
2017,Men's Hockey Coach,0
2017,"Director, Technology Integrated Services",0
2017,Professor,0
2017,Professor,0
2017,"Director, Alumni Relations",0
2017,Associate Professor,0
2017,Associate Professor,0
2017,"Manager, Strategic Initiatives",0
2017,Associate Professor,0
2017,Professor,0
2017,Professor,0
2017,Occupational Health Nurse Manager,0
2017,Information Technology Specialist,0
2017,Professor,0
2017,Professor,0
2017,Professor,0
2017,"Senior Manager, Research Contracts",0
2017,Assistant Professor,0
2017,"Director, Student Services, Conrad Grebel University College",0
2017,Professor,0
2017,Lecturer,0
2017,Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,"General Manager, Federation of Students",0
2017,"Associate Director, Prospect Research",0
2017,Associate Professor,0
2017,Professor,0
2017,Laboratory &amp; Administrative Coordinator,0
2017,Professor,0
2017,"Manager, Therapy &amp; Performance Services",0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Assistant Professor,0
2017,Lecturer,0
2017,"Professor, Renison University College",0
2017,Professor,0
2017,"Associate Professor, Renison University College",0
2017,Professor,0
2017,Lecturer,0
2017,Professor,0
2017,Chief Information Officer,0
2017,Professor,0
2017,Lecturer,0
2017,Professor,0
2017,Professor,0
2017,Assistant Professor,0
2017,"Associate Director, Online Learning",0
2017,Laboratory Instructor,0
2017,Stationary Engineer Second Class,0
2017,"Director, Theatre Operations",0
2017,Lecturer,0
2017,Engineering Account Representative,0
2017,Professor,0
2017,"Associate Vice-President, Communications",0
2017,"Manager, Data Analytics &amp; Reporting",0
2017,"Senior Manager, Evaluation &amp; Accountability",0
2017,Lecturer,0
2017,Lecturer,0
2017,Associate Professor,0
2017,Professor,0
2017,Lecturer,0
2017,"Assistant Professor, Renison University College",0
2017,"Associate Vice-President, Graduate Studies &amp; Postdoctoral Affairs",0
2017,Information Systems Specialist,0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Lecturer,0
2017,"Systems Manager, Admissions",0
2017,"Director, Instructional Technologies &amp; Multimedia Services",0
2017,Associate Professor,0
2017,"Director, Student Success",0
2017,Professor,0
2017,"Director, Marketing &amp; Brand",0
2017,Lecturer,0
2017,Assistant Professor,0
2017,Assistant Professor,0
2017,Associate Professor,0
2017,Assistant Professor,0
2017,Professor,0
2017,Assistant Professor,0
2017,Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,"Account Manager, Toronto",0
2017,Associate Professor,0
2017,Assistant Professor,0
2017,Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,"Systems Integration Specialist, Workstation Services",0
2017,Professor,0
2017,Associate Professor,0
2017,Professor,0
2017,Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Professor,0
2017,"Executive Director, Canadian Water Network",0
2017,Associate Professor,0
2017,"Associate Vice-President, Academic",0
2017,"Executive Officer, Information Systems &amp; Technology",0
2017,Professor,0
2017,"Director, Procurement &amp; Contract Services",0
2017,Professor,0
2017,Associate Professor,0
2017,"Associate Vice-President, Development &amp; Alumni Relations",0
2017,Professor,0
2017,Associate Professor,0
2017,"Director, Funding Agencies &amp; Non-Profit Sponsors",0
2017,Professor,0
2017,Professor,0
2017,Professor,0
2017,Assistant Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Associate Professor,0
2017,"Interim Director, Co-operative Services",0
2017,Professor,0
2017,Professor,0
2017,"Professor, Renison University College",0
2017,"Associate Vice-President, Advancement Strategy",0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Research Associate,0
2017,Assistant Professor,0
2017,Associate Professor,0
2017,Professor,0
2017,Professor,0
2017,"Managing Director, Executive in Residence",0
2017,Assistant Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Associate Professor,0
2017,"Information Systems Specialist, Data Administrator",0
2017,"Vice-Dean, Engineering",0
2017,Associate Professor,0
2017,Professor,0
2017,Professor,0
2017,Lecturer,0
2017,"Associate Professor, Renison University College",0
2017,Professor,0
2017,Assistant Professor,0
2017,Associate Professor,0
2017,Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Lecturer,0
2017,Associate Professor,0
2017,Operations Administrator,0
2017,Professor,0
2017,"Faculty Relations Manager, Arts, Environment &amp; Accounting",1
2017,Associate Professor,0
2017,Professor,0
2017,"Manager, Client Services",0
2017,Lecturer,0
2017,"Director, Communications &amp; Strategic Initiatives",0
2017,Associate Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Associate Professor,0
2017,"Vice-President, University Research",0
2017,Assistant Professor,0
2017,Technical Operations Director,0
2017,Lecturer,0
2017,Information Technology Specialist,0
2017,"Director, Advancement, Faculty of Applied Health Sciences",1
2017,Associate Professor,0
2017,Professor,0
2017,Assistant Professor,0
2017,"Director, Organization &amp; Human Development",0
2017,Professor,0
2017,Assistant Professor,0
2017,"Director, Institute for Computer Research",1
2017,Professor,0
2017,Associate Professor,0
2017,"Director, Engineering Research",0
2017,Associate Professor,0
2017,Associate Professor,0
2017,"Manager, Faculty of Science Infrastructure, Special Project &amp; Facilities",1
2017,Professor,0
2017,"Interim Vice-President, Academic &amp; Provost",0
2017,Professor,0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Geospatial Data Services Librarian,0
2017,Associate Professor,0
2017,"Director, Advancement, Faculty of Engineering",1
2017,Associate Professor,0
2017,"Assistant Director, Enterprise Systems",0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Professor,0
2017,Assistant Professor,0
2017,Associate Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Lecturer,0
2017,Technical Services Manager,0
2017,Canadian Field Director,0
2017,Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Lecturer,0
2017,Assistant Professor,0
2017,Professor,0
2017,Lecturer,0
2017,Lecturer,0
2017,Professor,0
2017,Assistant Professor,0
2017,Stationary Engineer Second Class,0
2017,Assistant Professor,0
2017,"Instructor, Undergrad Advisor",0
2017,Associate Professor,0
2017,Director of Equity,0
2017,Lecturer,0
2017,Lecturer,0
2017,Associate Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,"Regional Manager, Western Canada &amp; United States of America",0
2017,Lecturer,0
2017,Professor,0
2017,Professor,0
2017,Professor,0
2017,"Director, Food Services",0
2017,Associate Professor,0
2017,Professor,0
2017,"Director, Centre for Teaching Excellence",1
2017,Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Lecturer,0
2017,"Director, Engineering Computing",0
2017,Associate Professor,0
2017,"Professor, Conrad Grebel University College",0
2017,Lecturer,0
2017,Assistant Professor,0
2017,"Director, Conflict Management &amp; Human Rights",0
2017,Professor,0
2017,Associate Professor,0
2017,"Associate Vice-President, Government Relations",0
2017,Professor,0
2017,"Associate Professor, Conrad Grebel University College",0
2017,Professor,0
2017,Lecturer,0
2017,"Director, Waterloo Professional Development Program",0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Assistant Professor,0
2017,Professor,0
2017,"Professor, St. Paul's University College",0
2017,Lecturer,0
2017,Professor,0
2017,Professor,0
2017,Lecturer,0
2017,Assistant Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Professor,0
2017,Professor,0
2017,Professor,0
2017,Assistant Professor,0
2017,Assistant Professor,0
2017,Associate Professor,0
2017,"Administrative Officer, School of Optometry",1
2017,Associate Professor,0
2017,"Principal &amp; Vice-Chancellor, Renison University College",0
2017,"Manager, Portfolio Management",0
2017,Professor,0
2017,"Technical Manager, Research &amp; Special Projects",0
2017,"Director, Student &amp; Faculty Relations",1
2017,Professor,0
2017,Assistant Professor,0
2017,"Librarian, Liaison",0
2017,Lecturer,0
2017,Professor,0
2017,Professor,0
2017,"Program Director, Transformative Quantum Technologies",0
2017,Lecturer,0
2017,"Director, Planning, Faculty of Mathematics",1
2017,Professor,0
2017,"Managing Director, Institute for Nanotechnology",1
2017,Professor,0
2017,Associate Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Lecturer,0
2017,Associate Professor,0
2017,"Academic Dean, St. Paul's University College",0
2017,Professor,0
2017,"Associate Vice-President, Marketing &amp; Strategic Initiatives",0
2017,Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,"Associate Professor, Conrad Grebel University College",0
2017,Information Systems Specialist,0
2017,Lecturer,0
2017,Assistant Professor,0
2017,Assistant Professor,0
2017,Lecturer,0
2017,"Manager, Wellness Administration",0
2017,Professor,0
2017,Professor,0
2017,Technical Manager,0
2017,Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Lecturer,0
2017,Professor,0
2017,Associate Professor,0
2017,Lecturer,0
2017,"Associate Professor, Renison University College",0
2017,Professor,0
2017,Professor,0
2017,"Systems Integration Specialist, Infrastructure Communications",0
2017,"Executive Officer, Academic",0
2017,Professor,0
2017,Assistant Professor,0
2017,Professor,0
2017,Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Assistant Professor,0
2017,Professor,0
2017,Assistant Professor,0
2017,Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Associate Professor,0
2017,Assistant Professor,0
2017,Professor,0
2017,Professor,0
2017,Systems Integration Specialist,0
2017,Associate Professor,0
2017,Professor,0
2017,Associate Professor,0
2017,Principal Cataloguer,0
2017,Professor,0
2017,Lecturer,0
2017,"Assistant Registrar, Admissions",0
2017,"Associate Professor, Conrad Grebel University College",0
2017,Professor,0
2017,Associate Professor,0
2017,Assistant Professor,0
